이 메시지는 콘솔과 파일에 동시에 기록됩니다.
이 메시지도 로그에 기록됩니다.
torch.Size([1, 8, 256, 256])
Warning: PPO model not found at ./ppo_MlpPolicy_models/ppo_MlpPolicy_latest.zip. Starting training from scratch.
Starting training from scratch.
Using cuda device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
[40;93m[Episode Start] Currently using dataset file: ('/nfs/dataset/DIV2K/DIV2K_train_HR/DIV2K_train_HR/0373.png',), Episode count: 1[0m
[92mInitial PSNR: 23.639778[0m
Logging to ./ppo_MultiInputPolicy/PPO_10
Step: 0      | Time taken for 스텝 사이와 사이 (action choose time?) : 1736773724.457479 seconds
Step: 288    | Time taken for print : 0.000000 seconds
Step: 288    | Time taken for terminated : 0.000001 seconds
Step: 288    | Time taken for max_steps : 0.000000 seconds
Step: 288    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007333 seconds
Step: 288    |Time taken for simulate : 0.002141 seconds
Step: 288    | Time taken for NumPy : 0.000606 seconds
Step: 288    | Time taken for obs : 0.000000 seconds
Step: 288    | Time taken for reward : 0.000001 seconds
Step: 289    | Time taken for print : 0.000001 seconds
Step: 289    | Time taken for terminated : 0.000001 seconds
Step: 289    | Time taken for max_steps : 0.000000 seconds
Step: 289    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006776 seconds
Step: 289    |Time taken for simulate : 0.002219 seconds
Step: 289    | Time taken for NumPy : 0.000553 seconds
Step: 289    | Time taken for obs : 0.000001 seconds
Step: 289    | Time taken for reward : 0.000001 seconds
Step: 290    | Time taken for rollback : 0.000019 seconds
Step: 290    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008661 seconds
Step: 290    |Time taken for simulate : 0.002088 seconds
Step: 290    | Time taken for NumPy : 0.000232 seconds
Step: 290    | Time taken for obs : 0.000001 seconds
Step: 290    | Time taken for reward : 0.000001 seconds
Step: 291    | Time taken for rollback : 0.000015 seconds
Step: 291    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.010835 seconds
Step: 291    |Time taken for simulate : 0.001965 seconds
Step: 291    | Time taken for NumPy : 0.000183 seconds
Step: 291    | Time taken for obs : 0.000001 seconds
Step: 291    | Time taken for reward : 0.000241 seconds
Step: 292    | Time taken for print : 0.000001 seconds
Step: 292    | Time taken for terminated : 0.000002 seconds
Step: 292    | Time taken for max_steps : 0.000000 seconds
Step: 292    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009054 seconds
Step: 292    |Time taken for simulate : 0.001855 seconds
Step: 292    | Time taken for NumPy : 0.000184 seconds
Step: 292    | Time taken for obs : 0.000001 seconds
Step: 292    | Time taken for reward : 0.000001 seconds
Step: 293    | Time taken for rollback : 0.000014 seconds
Step: 293    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009042 seconds
Step: 293    |Time taken for simulate : 0.001816 seconds
Step: 293    | Time taken for NumPy : 0.000197 seconds
Step: 293    | Time taken for obs : 0.000000 seconds
Step: 293    | Time taken for reward : 0.000001 seconds
Step: 294    | Time taken for rollback : 0.000014 seconds
Step: 294    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009417 seconds
Step: 294    |Time taken for simulate : 0.002711 seconds
Step: 294    | Time taken for NumPy : 0.000202 seconds
Step: 294    | Time taken for obs : 0.000000 seconds
Step: 294    | Time taken for reward : 0.000002 seconds
Step: 295    | Time taken for print : 0.000002 seconds
Step: 295    | Time taken for terminated : 0.000003 seconds
Step: 295    | Time taken for max_steps : 0.000002 seconds
Step: 295    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008270 seconds
Step: 295    |Time taken for simulate : 0.012662 seconds
Step: 295    | Time taken for NumPy : 0.000177 seconds
Step: 295    | Time taken for obs : 0.000001 seconds
Step: 295    | Time taken for reward : 0.000001 seconds
Step: 296    | Time taken for rollback : 0.000014 seconds
Step: 296    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006580 seconds
Step: 296    |Time taken for simulate : 0.010612 seconds
Step: 296    | Time taken for NumPy : 0.000176 seconds
Step: 296    | Time taken for obs : 0.000000 seconds
Step: 296    | Time taken for reward : 0.000001 seconds
Step: 297    | Time taken for rollback : 0.000013 seconds
Step: 297    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006143 seconds
Step: 297    |Time taken for simulate : 0.002062 seconds
Step: 297    | Time taken for NumPy : 0.000319 seconds
Step: 297    | Time taken for obs : 0.000001 seconds
Step: 297    | Time taken for reward : 0.000001 seconds
Step: 298    | Time taken for rollback : 0.000013 seconds
Step: 298    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006352 seconds
Step: 298    |Time taken for simulate : 0.002141 seconds
Step: 298    | Time taken for NumPy : 0.000178 seconds
Step: 298    | Time taken for obs : 0.000001 seconds
Step: 298    | Time taken for reward : 0.000001 seconds
Step: 299    | Time taken for rollback : 0.000013 seconds
Step: 299    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006366 seconds
Step: 299    |Time taken for simulate : 0.002156 seconds
Step: 299    | Time taken for NumPy : 0.000222 seconds
Step: 299    | Time taken for obs : 0.000000 seconds
Step: 299    | Time taken for reward : 0.000001 seconds
Step: 300    | Time taken for print : 0.000002 seconds
Step: 300    | Time taken for terminated : 0.000001 seconds
Step: 300    | Time taken for max_steps : 0.000000 seconds
Step: 300    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006750 seconds
Step: 300    |Time taken for simulate : 0.003207 seconds
Step: 300    | Time taken for NumPy : 0.000486 seconds
Step: 300    | Time taken for obs : 0.000001 seconds
Step: 300    | Time taken for reward : 0.000001 seconds
Step: 301    | Time taken for print : 0.000273 seconds
Step: 301    | Time taken for terminated : 0.000004 seconds
Step: 301    | Time taken for max_steps : 0.000003 seconds
Step: 301    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007979 seconds
Step: 301    |Time taken for simulate : 0.002245 seconds
Step: 301    | Time taken for NumPy : 0.000176 seconds
Step: 301    | Time taken for obs : 0.000000 seconds
Step: 301    | Time taken for reward : 0.000001 seconds
Step: 302    | Time taken for print : 0.000001 seconds
Step: 302    | Time taken for terminated : 0.000002 seconds
Step: 302    | Time taken for max_steps : 0.000001 seconds
Step: 302    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006354 seconds
Step: 302    |Time taken for simulate : 0.002088 seconds
Step: 302    | Time taken for NumPy : 0.000173 seconds
Step: 302    | Time taken for obs : 0.000001 seconds
Step: 302    | Time taken for reward : 0.000001 seconds
Step: 303    | Time taken for print : 0.000001 seconds
Step: 303    | Time taken for terminated : 0.000002 seconds
Step: 303    | Time taken for max_steps : 0.000001 seconds
Step: 303    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006814 seconds
Step: 303    |Time taken for simulate : 0.002229 seconds
Step: 303    | Time taken for NumPy : 0.000301 seconds
Step: 303    | Time taken for obs : 0.000000 seconds
Step: 303    | Time taken for reward : 0.000001 seconds
Step: 304    | Time taken for print : 0.000000 seconds
Step: 304    | Time taken for terminated : 0.000001 seconds
Step: 304    | Time taken for max_steps : 0.000000 seconds
Step: 304    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007065 seconds
Step: 304    |Time taken for simulate : 0.001985 seconds
Step: 304    | Time taken for NumPy : 0.000224 seconds
Step: 304    | Time taken for obs : 0.000001 seconds
Step: 304    | Time taken for reward : 0.000001 seconds
Step: 305    | Time taken for print : 0.000001 seconds
Step: 305    | Time taken for terminated : 0.000002 seconds
Step: 305    | Time taken for max_steps : 0.000054 seconds
Step: 305    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006346 seconds
Step: 305    |Time taken for simulate : 0.002471 seconds
Step: 305    | Time taken for NumPy : 0.000452 seconds
Step: 305    | Time taken for obs : 0.000246 seconds
Step: 305    | Time taken for reward : 0.000001 seconds
Step: 306    | Time taken for rollback : 0.000013 seconds
Step: 306    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006395 seconds
Step: 306    |Time taken for simulate : 0.002182 seconds
Step: 306    | Time taken for NumPy : 0.000279 seconds
Step: 306    | Time taken for obs : 0.000001 seconds
Step: 306    | Time taken for reward : 0.000300 seconds
Step: 307    | Time taken for rollback : 0.000013 seconds
Step: 307    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.013101 seconds
Step: 307    |Time taken for simulate : 0.003408 seconds
Step: 307    | Time taken for NumPy : 0.000504 seconds
Step: 307    | Time taken for obs : 0.000053 seconds
Step: 307    | Time taken for reward : 0.000003 seconds
Step: 308    | Time taken for print : 0.000003 seconds
Step: 308    | Time taken for terminated : 0.000008 seconds
Step: 308    | Time taken for max_steps : 0.000002 seconds
Step: 308    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007860 seconds
Step: 308    |Time taken for simulate : 0.012800 seconds
Step: 308    | Time taken for NumPy : 0.000196 seconds
Step: 308    | Time taken for obs : 0.000000 seconds
Step: 308    | Time taken for reward : 0.000001 seconds
Step: 309    | Time taken for rollback : 0.000016 seconds
Step: 309    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006877 seconds
Step: 309    |Time taken for simulate : 0.005725 seconds
Step: 309    | Time taken for NumPy : 0.000196 seconds
Step: 309    | Time taken for obs : 0.000001 seconds
Step: 309    | Time taken for reward : 0.000001 seconds
Step: 310    | Time taken for rollback : 0.000013 seconds
Step: 310    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006114 seconds
Step: 310    |Time taken for simulate : 0.001753 seconds
Step: 310    | Time taken for NumPy : 0.000476 seconds
Step: 310    | Time taken for obs : 0.000001 seconds
Step: 310    | Time taken for reward : 0.000001 seconds
Step: 311    | Time taken for rollback : 0.000013 seconds
Step: 311    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006086 seconds
Step: 311    |Time taken for simulate : 0.001744 seconds
Step: 311    | Time taken for NumPy : 0.000177 seconds
Step: 311    | Time taken for obs : 0.000001 seconds
Step: 311    | Time taken for reward : 0.000001 seconds
Step: 312    | Time taken for rollback : 0.000013 seconds
Step: 312    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009238 seconds
Step: 312    |Time taken for simulate : 0.003435 seconds
Step: 312    | Time taken for NumPy : 0.000271 seconds
Step: 312    | Time taken for obs : 0.000001 seconds
Step: 312    | Time taken for reward : 0.000001 seconds
Step: 313    | Time taken for rollback : 0.000018 seconds
Step: 313    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.011769 seconds
Step: 313    |Time taken for simulate : 0.002101 seconds
Step: 313    | Time taken for NumPy : 0.000174 seconds
Step: 313    | Time taken for obs : 0.000000 seconds
Step: 313    | Time taken for reward : 0.000001 seconds
Step: 314    | Time taken for print : 0.000001 seconds
Step: 314    | Time taken for terminated : 0.000002 seconds
Step: 314    | Time taken for max_steps : 0.000001 seconds
Step: 314    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007183 seconds
Step: 314    |Time taken for simulate : 0.001780 seconds
Step: 314    | Time taken for NumPy : 0.000526 seconds
Step: 314    | Time taken for obs : 0.000000 seconds
Step: 314    | Time taken for reward : 0.000001 seconds
Step: 315    | Time taken for rollback : 0.000013 seconds
Step: 315    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006438 seconds
Step: 315    |Time taken for simulate : 0.002020 seconds
Step: 315    | Time taken for NumPy : 0.000496 seconds
Step: 315    | Time taken for obs : 0.000001 seconds
Step: 315    | Time taken for reward : 0.000001 seconds
Step: 316    | Time taken for rollback : 0.000014 seconds
Step: 316    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006613 seconds
Step: 316    |Time taken for simulate : 0.001837 seconds
Step: 316    | Time taken for NumPy : 0.000180 seconds
Step: 316    | Time taken for obs : 0.000000 seconds
Step: 316    | Time taken for reward : 0.000001 seconds
Step: 317    | Time taken for rollback : 0.000016 seconds
Step: 317    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007433 seconds
Step: 317    |Time taken for simulate : 0.012878 seconds
Step: 317    | Time taken for NumPy : 0.000178 seconds
Step: 317    | Time taken for obs : 0.000000 seconds
Step: 317    | Time taken for reward : 0.000001 seconds
Step: 318    | Time taken for print : 0.000001 seconds
Step: 318    | Time taken for terminated : 0.000002 seconds
Step: 318    | Time taken for max_steps : 0.000001 seconds
Step: 318    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008078 seconds
Step: 318    |Time taken for simulate : 0.012508 seconds
Step: 318    | Time taken for NumPy : 0.000175 seconds
Step: 318    | Time taken for obs : 0.000000 seconds
Step: 318    | Time taken for reward : 0.000001 seconds
Step: 319    | Time taken for rollback : 0.000013 seconds
Step: 319    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009520 seconds
Step: 319    |Time taken for simulate : 0.006344 seconds
Step: 319    | Time taken for NumPy : 0.000200 seconds
Step: 319    | Time taken for obs : 0.000001 seconds
Step: 319    | Time taken for reward : 0.000001 seconds
Step: 320    | Time taken for print : 0.000001 seconds
Step: 320    | Time taken for terminated : 0.000002 seconds
Step: 320    | Time taken for max_steps : 0.000001 seconds
Step: 320    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006585 seconds
Step: 320    |Time taken for simulate : 0.001708 seconds
Step: 320    | Time taken for NumPy : 0.000201 seconds
Step: 320    | Time taken for obs : 0.000001 seconds
Step: 320    | Time taken for reward : 0.000033 seconds
Step: 321    | Time taken for rollback : 0.000013 seconds
Step: 321    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006150 seconds
Step: 321    |Time taken for simulate : 0.002103 seconds
Step: 321    | Time taken for NumPy : 0.000448 seconds
Step: 321    | Time taken for obs : 0.000157 seconds
Step: 321    | Time taken for reward : 0.000000 seconds
Step: 322    | Time taken for print : 0.000001 seconds
Step: 322    | Time taken for terminated : 0.000001 seconds
Step: 322    | Time taken for max_steps : 0.000000 seconds
Step: 322    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007608 seconds
Step: 322    |Time taken for simulate : 0.002630 seconds
Step: 322    | Time taken for NumPy : 0.000260 seconds
Step: 322    | Time taken for obs : 0.000001 seconds
Step: 322    | Time taken for reward : 0.000002 seconds
Step: 323    | Time taken for rollback : 0.000036 seconds
Step: 323    | Time taken for 스텝 사이와 사이 (action choose time?) : 0.011077 seconds
Step: 323    |Time taken for simulate : 0.002964 seconds
Step: 323    | Time taken for NumPy : 0.000182 seconds
